code wahlberechtigte waehler nichtwaehler wahlbeteiligung_pct gemeinde art_der_stimme ungueltige_stimmen ungueltige_stimmen_pct gueltige_stimmen csu_absolut csu spd_absolut spd gruene_absolut gruene linke_absolut linke sonstige_absolut sonstige jahr region
276120 2002 1169 833 58.4 Drachselsried E 9 0.8 1160 677 58.4 217 18.7 63 5.4 28 2.4 175 15.1 2013 gemeinde
276120 2002 1169 833 58.4 Drachselsried Z 14 1.2 1155 652 56.5 205 17.7 61 5.3 30 2.6 207 17.9 2013 gemeinde
375131 1275 900 375 70.6 Duggendorf E 8 0.9 892 406 45.5 269 30.2 46 5.2 29 3.3 142 15.9 2013 gemeinde
375131 1275 900 375 70.6 Duggendorf Z 12 1.3 888 437 49.2 175 19.7 52 5.9 35 3.9 189 21.3 2013 gemeinde
780120 5363 4025 1338 75.1 Durach E 29 0.7 3996 2523 63.1 647 16.2 285 7.1 125 3.1 416 10.4 2013 gemeinde
780120 5363 4025 1338 75.1 Durach Z 30 0.7 3995 2144 53.7 677 16.9 344 8.6 111 2.8 719 18 2013 gemeinde
774127 1185 855 330 72.2 Dürrlauingen E 13 1.5 842 562 66.7 112 13.3 45 5.3 18 2.1 105 12.5 2013 gemeinde
774127 1185 855 330 72.2 Dürrlauingen Z 7 0.8 848 503 59.3 125 14.7 43 5.1 30 3.5 147 17.3 2013 gemeinde
571139 2029 1389 640 68.5 Dürrwangen, M E 14 1 1375 814 59.2 286 20.8 68 4.9 33 2.4 174 12.7 2013 gemeinde
571139 2029 1389 640 68.5 Dürrwangen, M Z 15 1.1 1374 718 52.3 291 21.2 97 7.1 34 2.5 234 17 2013 gemeinde
674129 3085 2207 878 71.5 Ebelsbach E 17 0.8 2190 1163 53.1 548 25 125 5.7 106 4.8 248 11.3 2013 gemeinde
674129 3085 2207 878 71.5 Ebelsbach Z 22 1 2185 971 44.4 531 24.3 142 6.5 136 6.2 405 18.5 2013 gemeinde
478120 4601 3414 1187 74.2 Ebensfeld, M E 34 1 3380 2221 65.7 453 13.4 165 4.9 100 3 441 13 2013 gemeinde
478120 4601 3414 1187 74.2 Ebensfeld, M Z 32 0.9 3382 1989 58.8 478 14.1 155 4.6 108 3.2 652 19.3 2013 gemeinde
190120 1053 761 292 72.3 Eberfing E 12 1.6 749 461 61.5 77 10.3 62 8.3 16 2.1 133 17.8 2013 gemeinde
190120 1053 761 292 72.3 Eberfing Z 2 0.3 759 455 59.9 74 9.7 60 7.9 17 2.2 153 20.2 2013 gemeinde
371118 1925 1449 476 75.3 Ebermannsdorf E 16 1.1 1433 800 55.8 339 23.7 60 4.2 30 2.1 204 14.2 2013 gemeinde
371118 1925 1449 476 75.3 Ebermannsdorf Z 14 1 1435 738 51.4 314 21.9 66 4.6 32 2.2 285 19.9 2013 gemeinde
474121 5541 4044 1497 73 Ebermannstadt, St E 43 1.1 4001 2369 59.2 843 21.1 248 6.2 129 3.2 412 10.3 2013 gemeinde
474121 5541 4044 1497 73 Ebermannstadt, St Z 36 0.9 4008 2066 51.5 733 18.3 283 7.1 138 3.4 788 19.7 2013 gemeinde
674130 5954 4313 1641 72.4 Ebern, St E 41 1 4272 2281 53.4 1094 25.6 272 6.4 151 3.5 474 11.1 2013 gemeinde
674130 5954 4313 1641 72.4 Ebern, St Z 38 0.9 4275 2089 48.9 1009 23.6 247 5.8 161 3.8 769 18 2013 gemeinde
175115 8511 6587 1924 77.4 Ebersberg, St E 38 0.6 6549 3284 50.1 1720 26.3 610 9.3 154 2.4 781 11.9 2013 gemeinde
175115 8511 6587 1924 77.4 Ebersberg, St Z 46 0.7 6541 3124 47.8 1284 19.6 666 10.2 201 3.1 1266 19.4 2013 gemeinde
473121 4795 3223 1572 67.2 Ebersdorf b.Coburg E 29 0.9 3194 1601 50.1 1108 34.7 115 3.6 94 2.9 276 8.6 2013 gemeinde
473121 4795 3223 1572 67.2 Ebersdorf b.Coburg Z 29 0.9 3194 1466 45.9 946 29.6 164 5.1 113 3.5 505 15.8 2013 gemeinde
774129 492 349 143 70.9 Ebershausen E 8 2.3 341 222 65.1 31 9.1 24 7 4 1.2 60 17.6 2013 gemeinde
774129 492 349 143 70.9 Ebershausen Z 6 1.7 343 208 60.6 37 10.8 16 4.7 4 1.2 78 22.7 2013 gemeinde
377115 1113 764 349 68.6 Ebnath E 14 1.8 750 487 64.9 114 15.2 25 3.3 18 2.4 106 14.1 2013 gemeinde
377115 1113 764 349 68.6 Ebnath Z 14 1.8 750 456 60.8 130 17.3 26 3.5 18 2.4 120 16 2013 gemeinde
471128 1380 981 399 71.1 Ebrach, M E 10 1 971 594 61.2 191 19.7 60 6.2 25 2.6 101 10.4 2013 gemeinde
471128 1380 981 399 71.1 Ebrach, M Z 9 0.9 972 542 55.8 163 16.8 59 6.1 33 3.4 175 18 2013 gemeinde
178120 9461 7134 2327 75.4 Eching E 54 0.8 7080 3736 52.8 1433 20.2 749 10.6 194 2.7 968 13.7 2013 gemeinde
178120 9461 7134 2327 75.4 Eching Z 52 0.7 7082 3493 49.3 1393 19.7 623 8.8 228 3.2 1345 19 2013 gemeinde
274124 2855 2130 725 74.6 Eching E 22 1 2108 1277 60.6 306 14.5 188 8.9 49 2.3 288 13.7 2013 gemeinde
274124 2855 2130 725 74.6 Eching Z 15 0.7 2115 1216 57.5 288 13.6 158 7.5 58 2.7 395 18.7 2013 gemeinde
181115 1308 1083 225 82.8 Eching am Ammersee E 10 0.9 1073 668 62.3 160 14.9 96 8.9 28 2.6 121 11.3 2013 gemeinde
181115 1308 1083 225 82.8 Eching am Ammersee Z 3 0.3 1080 611 56.6 163 15.1 102 9.4 26 2.4 178 16.5 2013 gemeinde
572121 11378 8802 2576 77.4 Eckental, M E 51 0.6 8751 4511 51.5 2269 25.9 601 6.9 337 3.9 1033 11.8 2013 gemeinde
572121 11378 8802 2576 77.4 Eckental, M Z 62 0.7 8740 3902 44.6 2078 23.8 831 9.5 349 4 1580 18.1 2013 gemeinde
472131 4344 3337 1007 76.8 Eckersdorf E 25 0.7 3312 1745 52.7 988 29.8 217 6.6 80 2.4 282 8.5 2013 gemeinde
472131 4344 3337 1007 76.8 Eckersdorf Z 18 0.5 3319 1560 47 922 27.8 230 6.9 91 2.7 516 15.5 2013 gemeinde
371119 1476 1091 385 73.9 Edelsfeld E 21 1.9 1070 514 48 276 25.8 39 3.6 33 3.1 208 19.4 2013 gemeinde
371119 1476 1091 385 73.9 Edelsfeld Z 17 1.6 1074 499 46.5 220 20.5 65 6.1 33 3.1 257 23.9 2013 gemeinde
779136 888 655 233 73.8 Ederheim E 5 0.8 650 369 56.8 159 24.5 38 5.8 22 3.4 62 9.5 2013 gemeinde
779136 888 655 233 73.8 Ederheim Z 4 0.6 651 327 50.2 156 24 44 6.8 16 2.5 108 16.6 2013 gemeinde
187124 3234 2267 967 70.1 Edling E 14 0.6 2253 1343 59.6 249 11.1 234 10.4 62 2.8 365 16.2 2013 gemeinde
187124 3234 2267 967 70.1 Edling Z 15 0.7 2252 1233 54.8 333 14.8 202 9 82 3.6 402 17.9 2013 gemeinde
474122 2112 1606 506 76 Effeltrich E 9 0.6 1597 948 59.4 274 17.2 113 7.1 39 2.4 223 14 2013 gemeinde
474122 2112 1606 506 76 Effeltrich Z 8 0.5 1598 830 51.9 268 16.8 138 8.6 39 2.4 323 20.2 2013 gemeinde
179117 2501 1826 675 73 Egenhofen E 19 1 1807 1154 63.9 267 14.8 110 6.1 35 1.9 241 13.3 2013 gemeinde
179117 2501 1826 675 73 Egenhofen Z 19 1 1807 1062 58.8 237 13.1 111 6.1 32 1.8 365 20.2 2013 gemeinde
778130 882 638 244 72.3 Egg a.d.Günz E 10 1.6 628 455 72.5 73 11.6 23 3.7 10 1.6 67 10.7 2013 gemeinde
778130 882 638 244 72.3 Egg a.d.Günz Z 6 0.9 632 422 66.8 62 9.8 20 3.2 13 2.1 115 18.2 2013 gemeinde
277116 9766 5887 3879 60.3 Eggenfelden, St E 72 1.2 5815 3346 57.5 1140 19.6 396 6.8 139 2.4 794 13.7 2013 gemeinde
277116 9766 5887 3879 60.3 Eggenfelden, St Z 50 0.8 5837 3254 55.7 1090 18.7 380 6.5 127 2.2 986 16.9 2013 gemeinde
777124 1026 789 237 76.9 Eggenthal E 4 0.5 785 561 71.5 59 7.5 43 5.5 24 3.1 98 12.5 2013 gemeinde
777124 1026 789 237 76.9 Eggenthal Z 4 0.5 785 534 68 65 8.3 40 5.1 22 2.8 124 15.8 2013 gemeinde
277117 1947 1201 746 61.7 Egglham E 15 1.2 1186 757 63.8 199 16.8 59 5 34 2.9 137 11.6 2013 gemeinde
277117 1947 1201 746 61.7 Egglham Z 10 0.8 1191 738 62 192 16.1 61 5.1 27 2.3 173 14.5 2013 gemeinde
183115 959 660 299 68.8 Egglkofen E 3 0.5 657 473 72 53 8.1 27 4.1 20 3 84 12.8 2013 gemeinde
183115 959 660 299 68.8 Egglkofen Z 1 0.2 659 423 64.2 54 8.2 26 3.9 17 2.6 139 21.1 2013 gemeinde
474123 5068 3822 1246 75.4 Eggolsheim, M E 31 0.8 3791 2226 58.7 627 16.5 251 6.6 98 2.6 589 15.5 2013 gemeinde
474123 5068 3822 1246 75.4 Eggolsheim, M Z 27 0.7 3795 2079 54.8 633 16.7 278 7.3 107 2.8 698 18.4 2013 gemeinde
187125 2157 1601 556 74.2 Eggstätt E 12 0.7 1589 902 56.8 159 10 198 12.5 38 2.4 292 18.4 2013 gemeinde
187125 2157 1601 556 74.2 Eggstätt Z 8 0.5 1593 839 52.7 199 12.5 154 9.7 53 3.3 348 21.8 2013 gemeinde
275120 3296 1840 1456 55.8 Eging a.See, M E 16 0.9 1824 1155 63.3 312 17.1 71 3.9 66 3.6 220 12.1 2013 gemeinde
275120 3296 1840 1456 55.8 Eging a.See, M Z 11 0.6 1829 1033 56.5 306 16.7 91 5 75 4.1 324 17.7 2013 gemeinde
190121 777 590 187 75.9 Eglfing E 4 0.7 586 362 61.8 70 11.9 44 7.5 13 2.2 97 16.6 2013 gemeinde
190121 777 590 187 75.9 Eglfing Z 3 0.5 587 329 56 59 10.1 54 9.2 17 2.9 128 21.8 2013 gemeinde
173120 3984 3052 932 76.6 Egling E 52 1.7 3000 1825 60.8 432 14.4 192 6.4 52 1.7 499 16.6 2013 gemeinde
173120 3984 3052 932 76.6 Egling Z 40 1.3 3012 1788 59.4 369 12.3 192 6.4 37 1.2 626 20.8 2013 gemeinde
181116 1678 1297 381 77.3 Egling a.d.Paar E 10 0.8 1287 697 54.2 122 9.5 60 4.7 26 2 382 29.7 2013 gemeinde
181116 1678 1297 381 77.3 Egling a.d.Paar Z 7 0.5 1290 707 54.8 137 10.6 83 6.4 26 2 337 26.1 2013 gemeinde
474124 1569 1142 427 72.8 Egloffstein, M E 28 2.5 1114 623 55.9 246 22.1 78 7 42 3.8 125 11.2 2013 gemeinde
474124 1569 1142 427 72.8 Egloffstein, M Z 8 0.7 1134 545 48.1 211 18.6 83 7.3 41 3.6 254 22.4 2013 gemeinde
175116 1638 1267 371 77.4 Egmating E 13 1 1254 719 57.3 227 18.1 91 7.3 21 1.7 196 15.6 2013 gemeinde
175116 1638 1267 371 77.4 Egmating Z 12 0.9 1255 658 52.4 204 16.3 112 8.9 34 2.7 247 19.7 2013 gemeinde
176122 878 682 196 77.7 Egweil E 8 1.2 674 483 71.7 82 12.2 35 5.2 15 2.2 59 8.8 2013 gemeinde
176122 878 682 196 77.7 Egweil Z 7 1 675 434 64.3 91 13.5 40 5.9 12 1.8 98 14.5 2013 gemeinde
185127 2841 2221 620 78.2 Ehekirchen E 12 0.5 2209 1599 72.4 204 9.2 105 4.8 58 2.6 243 11 2013 gemeinde
185127 2841 2221 620 78.2 Ehekirchen Z 14 0.6 2207 1448 65.6 213 9.7 116 5.3 49 2.2 381 17.3 2013 gemeinde
571141 1606 1200 406 74.7 Ehingen E 12 1 1188 754 63.5 174 14.6 46 3.9 31 2.6 183 15.4 2013 gemeinde
571141 1606 1200 406 74.7 Ehingen Z 17 1.4 1183 692 58.5 181 15.3 67 5.7 26 2.2 217 18.3 2013 gemeinde
772134 778 533 245 68.5 Ehingen E 4 0.8 529 324 61.2 71 13.4 24 4.5 15 2.8 95 18 2013 gemeinde
772134 778 533 245 68.5 Ehingen Z 4 0.8 529 287 54.3 65 12.3 34 6.4 17 3.2 126 23.8 2013 gemeinde
779138 658 502 156 76.3 Ehingen a.Ries E 2 0.4 500 357 71.4 50 10 27 5.4 13 2.6 53 10.6 2013 gemeinde
779138 658 502 156 76.3 Ehingen a.Ries Z 6 1.2 496 328 66.1 48 9.7 30 6 13 2.6 77 15.5 2013 gemeinde
679124 2286 1841 445 80.5 Eibelstadt, St E 21 1.1 1820 929 51 477 26.2 162 8.9 51 2.8 201 11 2013 gemeinde
679124 2286 1841 445 80.5 Eibelstadt, St Z 9 0.5 1832 817 44.6 459 25.1 206 11.2 57 3.1 293 16 2013 gemeinde
179118 9130 7281 1849 79.7 Eichenau E 37 0.5 7244 3565 49.2 1573 21.7 730 10.1 196 2.7 1180 16.3 2013 gemeinde
179118 9130 7281 1849 79.7 Eichenau Z 37 0.5 7244 3230 44.6 1503 20.7 816 11.3 251 3.5 1444 19.9 2013 gemeinde
676119 2043 1535 508 75.1 Eichenbühl E 28 1.8 1507 915 60.7 298 19.8 51 3.4 41 2.7 202 13.4 2013 gemeinde
676119 2043 1535 508 75.1 Eichenbühl Z 20 1.3 1515 854 56.4 290 19.1 56 3.7 45 3 270 17.8 2013 gemeinde
279113 5286 3514 1772 66.5 Eichendorf, M E 42 1.2 3472 2148 61.9 593 17.1 107 3.1 93 2.7 531 15.3 2013 gemeinde
279113 5286 3514 1772 66.5 Eichendorf, M Z 28 0.8 3486 1996 57.3 580 16.6 118 3.4 91 2.6 701 20.1 2013 gemeinde
176123 10000 7482 2518 74.8 Eichstätt, GKSt E 52 0.7 7430 4037 54.3 1598 21.5 786 10.6 239 3.2 770 10.4 2013 gemeinde
176123 10000 7482 2518 74.8 Eichstätt, GKSt Z 68 0.9 7414 3743 50.5 1356 18.3 820 11.1 260 3.5 1235 16.7 2013 gemeinde
187126 2301 1746 555 75.9 Eiselfing E 10 0.6 1736 1147 66.1 162 9.3 125 7.2 21 1.2 281 16.2 2013 gemeinde
187126 2301 1746 555 75.9 Eiselfing Z 8 0.5 1738 1092 62.8 178 10.2 121 7 35 2 312 18 2013 gemeinde
777125 903 656 247 72.6 Eisenberg E 1 0.2 655 470 71.8 74 11.3 34 5.2 16 2.4 61 9.3 2013 gemeinde
777125 903 656 247 72.6 Eisenberg Z 1 0.2 655 433 66.1 70 10.7 38 5.8 18 2.7 96 14.7 2013 gemeinde
679167 1033 828 205 80.2 Eisenheim, M E 8 1 820 484 59 177 21.6 55 6.7 29 3.5 75 9.1 2013 gemeinde
679167 1033 828 205 80.2 Eisenheim, M Z 7 0.8 821 449 54.7 151 18.4 69 8.4 35 4.3 117 14.3 2013 gemeinde
679126 2629 1942 687 73.9 Eisingen E 18 0.9 1924 896 46.6 510 26.5 170 8.8 73 3.8 275 14.3 2013 gemeinde
679126 2629 1942 687 73.9 Eisingen Z 11 0.6 1931 834 43.2 461 23.9 216 11.2 80 4.1 340 17.6 2013 gemeinde
176124 2130 1652 478 77.6 Eitensheim E 11 0.7 1641 1225 74.6 186 11.3 57 3.5 36 2.2 137 8.3 2013 gemeinde
176124 2130 1652 478 77.6 Eitensheim Z 11 0.7 1641 980 59.7 276 16.8 60 3.7 36 2.2 289 17.6 2013 gemeinde
177116 1847 1237 610 67 Eitting E 15 1.2 1222 764 62.5 147 12 74 6.1 31 2.5 206 16.9 2013 gemeinde
177116 1847 1237 610 67 Eitting Z 7 0.6 1230 738 60 135 11 80 6.5 34 2.8 243 19.8 2013 gemeinde
775139 7003 5311 1692 75.8 Elchingen E 48 0.9 5263 2836 53.9 1134 21.5 577 11 170 3.2 546 10.4 2013 gemeinde
775139 7003 5311 1692 75.8 Elchingen Z 39 0.7 5272 2592 49.2 1090 20.7 501 9.5 209 4 880 16.7 2013 gemeinde
672121 2326 1764 562 75.8 Elfershausen, M E 13 0.7 1751 912 52.1 337 19.2 296 16.9 86 4.9 120 6.9 2013 gemeinde
672121 2326 1764 562 75.8 Elfershausen, M Z 14 0.8 1750 892 51 355 20.3 144 8.2 102 5.8 257 14.7 2013 gemeinde
772136 814 601 213 73.8 Ellgau E 5 0.8 596 416 69.8 81 13.6 28 4.7 20 3.4 51 8.6 2013 gemeinde
772136 814 601 213 73.8 Ellgau Z 4 0.7 597 379 63.5 75 12.6 29 4.9 23 3.9 91 15.2 2013 gemeinde
577125 2850 2082 768 73.1 Ellingen, St E 15 0.7 2067 1185 57.3 548 26.5 99 4.8 55 2.7 180 8.7 2013 gemeinde
577125 2850 2082 768 73.1 Ellingen, St Z 16 0.8 2066 1057 51.2 490 23.7 147 7.1 68 3.3 304 14.7 2013 gemeinde
774133 909 635 274 69.9 Ellzee E 9 1.4 626 437 69.8 60 9.6 34 5.4 27 4.3 68 10.9 2013 gemeinde
774133 909 635 274 69.9 Ellzee Z 5 0.8 630 401 63.7 65 10.3 32 5.1 29 4.6 103 16.3 2013 gemeinde
273163 1521 1026 495 67.5 Elsendorf E 8 0.8 1018 693 68.1 106 10.4 34 3.3 30 2.9 155 15.2 2013 gemeinde
273163 1521 1026 495 67.5 Elsendorf Z 7 0.7 1019 670 65.8 97 9.5 29 2.8 33 3.2 190 18.6 2013 gemeinde
676121 6090 4280 1810 70.3 Elsenfeld, M E 93 2.2 4187 2011 48 973 23.2 276 6.6 187 4.5 740 17.7 2013 gemeinde
676121 6090 4280 1810 70.3 Elsenfeld, M Z 68 1.6 4212 1919 45.6 948 22.5 317 7.5 201 4.8 827 19.6 2013 gemeinde
674133 4173 2876 1297 68.9 Eltmann, St E 47 1.6 2829 1533 54.2 709 25.1 154 5.4 131 4.6 302 10.7 2013 gemeinde
674133 4173 2876 1297 68.9 Eltmann, St Z 35 1.2 2841 1411 49.7 672 23.7 164 5.8 129 4.5 465 16.4 2013 gemeinde
772137 1075 740 335 68.8 Emersacker E 7 0.9 733 447 61 108 14.7 49 6.7 30 4.1 99 13.5 2013 gemeinde
772137 1075 740 335 68.8 Emersacker Z 7 0.9 733 392 53.5 88 12 52 7.1 38 5.2 163 22.2 2013 gemeinde
175136 1116 820 296 73.5 Emmering E 6 0.7 814 590 72.5 75 9.2 62 7.6 4 0.5 83 10.2 2013 gemeinde
175136 1116 820 296 73.5 Emmering Z 9 1.1 811 505 62.3 72 8.9 71 8.8 9 1.1 154 19 2013 gemeinde
179119 4828 3665 1163 75.9 Emmering E 31 0.8 3634 1973 54.3 723 19.9 248 6.8 86 2.4 604 16.6 2013 gemeinde
179119 4828 3665 1163 75.9 Emmering Z 35 1 3630 1804 49.7 631 17.4 315 8.7 101 2.8 779 21.5 2013 gemeinde
171114 3172 2208 964 69.6 Emmerting E 17 0.8 2191 1375 62.8 393 17.9 110 5 40 1.8 273 12.5 2013 gemeinde
171114 3172 2208 964 69.6 Emmerting Z 18 0.8 2190 1181 53.9 413 18.9 115 5.3 57 2.6 424 19.4 2013 gemeinde
575121 4685 3303 1382 70.5 Emskirchen, M E 19 0.6 3284 1834 55.8 669 20.4 297 9 100 3 384 11.7 2013 gemeinde
575121 4685 3303 1382 70.5 Emskirchen, M Z 31 0.9 3272 1566 47.9 706 21.6 234 7.2 127 3.9 639 19.5 2013 gemeinde
472133 860 655 205 76.2 Emtmannsberg E 7 1.1 648 372 57.4 172 26.5 36 5.6 21 3.2 47 7.3 2013 gemeinde
472133 860 655 205 76.2 Emtmannsberg Z 5 0.8 650 340 52.3 159 24.5 39 6 25 3.8 87 13.4 2013 gemeinde
189115 1956 1419 537 72.5 Engelsberg E 13 0.9 1406 992 70.6 169 12 80 5.7 28 2 137 9.7 2013 gemeinde
189115 1956 1419 537 72.5 Engelsberg Z 6 0.4 1413 891 63.1 141 10 84 5.9 31 2.2 266 18.8 2013 gemeinde
574120 931 737 194 79.2 Engelthal E 9 1.2 728 367 50.4 225 30.9 46 6.3 9 1.2 81 11.1 2013 gemeinde
574120 931 737 194 79.2 Engelthal Z 6 0.8 731 316 43.2 188 25.7 89 12.2 14 1.9 124 17 2013 gemeinde
371120 1789 1336 453 74.7 Ensdorf E 13 1 1323 793 59.9 289 21.8 60 4.5 21 1.6 160 12.1 2013 gemeinde
371120 1789 1336 453 74.7 Ensdorf Z 14 1 1322 747 56.5 265 20 78 5.9 27 2 205 15.5 2013 gemeinde
272116 783 469 314 59.9 Eppenschlag E 6 1.3 463 313 67.6 46 9.9 19 4.1 8 1.7 77 16.6 2013 gemeinde
272116 783 469 314 59.9 Eppenschlag Z 4 0.9 465 295 63.4 53 11.4 9 1.9 9 1.9 99 21.3 2013 gemeinde
778134 1440 991 449 68.8 Eppishausen E 13 1.3 978 741 75.8 77 7.9 39 4 15 1.5 106 10.8 2013 gemeinde
778134 1440 991 449 68.8 Eppishausen Z 14 1.4 977 689 70.5 73 7.5 41 4.2 13 1.3 161 16.5 2013 gemeinde
377116 4120 2914 1206 70.7 Erbendorf, St E 23 0.8 2891 1616 55.9 640 22.1 125 4.3 57 2 453 15.7 2013 gemeinde
377116 4120 2914 1206 70.7 Erbendorf, St Z 32 1.1 2882 1510 52.4 710 24.6 121 4.2 78 2.7 463 16.1 2013 gemeinde
177117 25046 17450 7596 69.7 Erding, GKSt E 126 0.7 17324 8947 51.6 3625 20.9 1360 7.9 652 3.8 2740 15.8 2013 gemeinde
177117 25046 17450 7596 69.7 Erding, GKSt Z 103 0.6 17347 8284 47.8 3194 18.4 1576 9.1 718 4.1 3575 20.6 2013 gemeinde
174118 4303 3278 1025 76.2 Erdweg E 33 1 3245 2048 63.1 459 14.1 188 5.8 66 2 484 14.9 2013 gemeinde
174118 4303 3278 1025 76.2 Erdweg Z 24 0.7 3254 1858 57.1 434 13.3 212 6.5 82 2.5 668 20.5 2013 gemeinde
181118 1396 1118 278 80.1 Eresing E 13 1.2 1105 621 56.2 156 14.1 150 13.6 32 2.9 146 13.2 2013 gemeinde
181118 1396 1118 278 80.1 Eresing Z 7 0.6 1111 589 53 160 14.4 144 13 36 3.2 182 16.4 2013 gemeinde
575122 900 678 222 75.3 Ergersheim E 1 0.1 677 422 62.3 106 15.7 75 11.1 19 2.8 55 8.1 2013 gemeinde
575122 900 678 222 75.3 Ergersheim Z 2 0.3 676 346 51.2 131 19.4 54 8 25 3.7 120 17.8 2013 gemeinde
274126 9242 6231 3011 67.4 Ergolding, M E 55 0.9 6176 3498 56.6 1016 16.5 492 8 194 3.1 976 15.8 2013 gemeinde
274126 9242 6231 3011 67.4 Ergolding, M Z 40 0.6 6191 3276 52.9 983 15.9 358 5.8 195 3.1 1379 22.3 2013 gemeinde
274127 5838 3887 1951 66.6 Ergoldsbach, M E 33 0.8 3854 2278 59.1 587 15.2 201 5.2 104 2.7 684 17.7 2013 gemeinde
274127 5838 3887 1951 66.6 Ergoldsbach, M Z 26 0.7 3861 2127 55.1 545 14.1 157 4.1 108 2.8 924 23.9 2013 gemeinde
183116 735 503 232 68.4 Erharting E 3 0.6 500 393 78.6 39 7.8 16 3.2 2 0.4 50 10 2013 gemeinde
183116 735 503 232 68.4 Erharting Z 2 0.4 501 364 72.7 47 9.4 15 3 4 0.8 71 14.2 2013 gemeinde
277118 1459 963 496 66 Ering E 4 0.4 959 548 57.1 163 17 36 3.8 32 3.3 180 18.8 2013 gemeinde
277118 1459 963 496 66 Ering Z 9 0.9 954 528 55.3 158 16.6 39 4.1 34 3.6 195 20.4 2013 gemeinde
778136 2297 1715 582 74.7 Erkheim, M E 19 1.1 1696 1122 66.2 188 11.1 98 5.8 43 2.5 245 14.4 2013 gemeinde
778136 2297 1715 582 74.7 Erkheim, M Z 11 0.6 1704 1011 59.3 178 10.4 121 7.1 45 2.6 349 20.5 2013 gemeinde
679128 1341 1112 229 82.9 Erlabrunn E 6 0.5 1106 582 52.6 305 27.6 86 7.8 20 1.8 113 10.2 2013 gemeinde
679128 1341 1112 229 82.9 Erlabrunn Z 9 0.8 1103 537 48.7 273 24.8 111 10.1 25 2.3 157 14.2 2013 gemeinde
562000 76971 57110 19861 74.2 Erlangen, Krfr. St E 379 0.7 56731 24296 42.8 16403 28.9 6289 11.1 2944 5.2 6799 12 2013 gemeinde
562000 76971 57110 19861 74.2 Erlangen, Krfr. St Z 358 0.6 56752 20905 36.8 14538 25.6 7996 14.1 3010 5.3 10303 18.2 2013 gemeinde
171115 952 712 240 74.8 Erlbach E 2 0.3 710 569 80.1 35 4.9 29 4.1 12 1.7 65 9.2 2013 gemeinde
171115 952 712 240 74.8 Erlbach Z 2 0.3 710 530 74.6 47 6.6 29 4.1 13 1.8 91 12.8 2013 gemeinde
676122 6723 4389 2334 65.3 Erlenbach a.Main, St E 79 1.8 4310 2031 47.1 1257 29.2 280 6.5 155 3.6 587 13.6 2013 gemeinde
676122 6723 4389 2334 65.3 Erlenbach a.Main, St Z 62 1.4 4327 1941 44.9 1186 27.4 333 7.7 155 3.6 712 16.5 2013 gemeinde
677125 1983 1514 469 76.3 Erlenbach b.Marktheidenfeld E 15 1 1499 786 52.4 363 24.2 108 7.2 36 2.4 206 13.7 2013 gemeinde
677125 1983 1514 469 76.3 Erlenbach b.Marktheidenfeld Z 5 0.3 1509 774 51.3 351 23.3 103 6.8 48 3.2 233 15.4 2013 gemeinde
674223 462 360 102 77.9 Ermershausen E 2 0.6 358 229 64 60 16.8 20 5.6 12 3.4 37 10.3 2013 gemeinde
674223 462 360 102 77.9 Ermershausen Z 3 0.8 357 213 59.7 57 16 20 5.6 13 3.6 54 15.1 2013 gemeinde
186116 1241 813 428 65.5 Ernsgaden E 8 1 805 471 58.5 126 15.7 36 4.5 25 3.1 147 18.3 2013 gemeinde
186116 1241 813 428 65.5 Ernsgaden Z 9 1.1 804 466 58 108 13.4 34 4.2 27 3.4 169 21 2013 gemeinde
676123 3028 2177 851 71.9 Eschau, M E 32 1.5 2145 1043 48.6 515 24 84 3.9 67 3.1 436 20.3 2013 gemeinde
676123 3028 2177 851 71.9 Eschau, M Z 18 0.8 2159 1015 47 525 24.3 96 4.4 69 3.2 454 21 2013 gemeinde
374117 2973 2124 849 71.4 Eschenbach i.d.OPf., St E 15 0.7 2109 1115 52.9 394 18.7 150 7.1 56 2.7 394 18.7 2013 gemeinde
374117 2973 2124 849 71.4 Eschenbach i.d.OPf., St Z 15 0.7 2109 1121 53.2 449 21.3 89 4.2 73 3.5 377 17.9 2013 gemeinde
180114 1221 862 359 70.6 Eschenlohe E 8 0.9 854 551 64.5 132 15.5 34 4 15 1.8 122 14.3 2013 gemeinde
180114 1221 862 359 70.6 Eschenlohe Z 6 0.7 856 506 59.1 128 15 28 3.3 13 1.5 181 21.1 2013 gemeinde
372124 2739 1606 1133 58.6 Eschlkam, M E 9 0.6 1597 1188 74.4 169 10.6 27 1.7 28 1.8 185 11.6 2013 gemeinde
372124 2739 1606 1133 58.6 Eschlkam, M Z 13 0.8 1593 1015 63.7 166 10.4 47 3 37 2.3 328 20.6 2013 gemeinde
374118 2271 1582 689 69.7 Eslarn, M E 18 1.1 1564 704 45 553 35.4 26 1.7 31 2 250 16 2013 gemeinde
374118 2271 1582 689 69.7 Eslarn, M Z 28 1.8 1554 730 47 410 26.4 45 2.9 48 3.1 321 20.7 2013 gemeinde
677126 1627 1176 451 72.3 Esselbach E 13 1.1 1163 594 51.1 183 15.7 89 7.7 52 4.5 245 21.1 2013 gemeinde
677126 1627 1176 451 72.3 Esselbach Z 8 0.7 1168 570 48.8 192 16.4 77 6.6 58 5 271 23.2 2013 gemeinde
